time_elapsed_sec,distance_traveled
0.0043430328369140625,7e-05,1.99993
0.22532010078430176,0.01356,1.98644
0.42534756660461426,0.16110000000000002,1.8389
0.6253376007080078,0.34581,1.65419
0.8453030586242676,0.47598999999999997,1.52401
1.004615306854248,0.53313,1.4668700000000001
1.234973430633545,0.59662,1.4033799999999998
1.2439043521881104,0.6801699999999999,1.31983
1.4458518028259277,0.85025,1.14975
1.446880578994751,0.91538,1.0846200000000001
1.665092945098877,0.95107,1.04893
1.8662536144256592,0.90954,1.09046
1.87430739402771,0.84338,1.15662
2.0026464462280273,0.79348,1.20652
2.0242347717285156,0.80111,1.19889
2.265031099319458,0.9222,1.0777999999999999
2.6856236457824707,1.01915,0.98085
2.692681312561035,1.18961,0.8103899999999999
3.0260262489318848,1.3255299999999999,0.6744700000000001
3.0459110736846924,1.3186499999999999,0.6813500000000001
3.6938576698303223,1.2711,0.7289000000000001
3.6969759464263916,1.18325,0.8167500000000001
3.8981001377105713,1.49721,0.5027900000000001
3.904930830001831,1.57257,0.42743
3.985532283782959,1.63738,0.36261999999999994
4.326623916625977,1.70397,0.29603
4.335635185241699,1.74601,0.25398999999999994
4.527114152908325,1.63909,0.36091000000000006
4.726297855377197,1.5458399999999999,0.4541600000000001
4.926911115646362,1.38951,0.61049
5.065630197525024,1.40676,0.59324
5.08477520942688,1.46413,0.5358700000000001
5.345507860183716,1.63739,0.3626100000000001
5.545304298400879,1.65978,0.34021999999999997
5.942434310913086,1.61593,0.3840699999999999
5.945556402206421,1.56061,0.43938999999999995
6.15127420425415,1.60902,0.3909800000000001
6.164195537567139,1.6474199999999999,0.3525800000000001
6.364983558654785,1.78481,0.21519
6.56585168838501,1.85702,0.1429800000000001
6.985042572021484,1.827,0.17300000000000004
6.9934844970703125,1.68747,0.31253
7.0448079109191895,1.68162,0.3183800000000001
7.185993194580078,1.66493,0.33507
7.385159969329834,1.68186,0.3181400000000001
7.425598859786987,1.74346,0.25654
7.585110425949097,1.80836,0.19164000000000003
7.8113789558410645,1.83132,0.16867999999999994
7.818848371505737,1.80694,0.19306
7.844419240951538,1.77301,0.22699000000000003
8.005574703216553,1.72919,0.27081
8.044264078140259,1.70971,0.29028999999999994
8.205597877502441,1.73874,0.26126000000000005
8.40417218208313,1.80588,0.19412000000000007
8.405184745788574,1.94731,0.052689999999999904
8.62709927558899,2.00231,-0.0023100000000000342
