timestamp,distance,error
0.010787248611450195,1e-05,1.99999
0.383145809173584,0.04533,1.95467
0.3982093334197998,0.09212,1.90788
0.5984575748443604,0.2371,1.7629
0.9725751876831055,0.57553,1.42447
0.9966113567352295,0.7096,1.2904
1.217452049255371,0.9839,1.0161
1.419262170791626,1.27062,0.7293799999999999
1.9995067119598389,1.84087,0.15913
2.019059419631958,1.89829,0.10170999999999997
2.238478422164917,1.94224,0.057760000000000034
2.244487762451172,1.97803,0.021970000000000045
2.4381773471832275,1.99932,0.0006800000000000139
3.445736885070801,2.13629,-0.1362899999999998
5.987915754318237,1.93374,0.06625999999999999
7.460812091827393,2.01409,-0.014089999999999936
8.083739757537842,2.01465,-0.014650000000000052
8.665462493896484,2.01468,-0.014679999999999804
9.290279865264893,2.01496,-0.014959999999999862
9.911499500274658,2.01437,-0.014369999999999994
10.519859552383423,2.01479,-0.01479000000000008
11.095799446105957,2.01472,-0.014720000000000066
11.77308964729309,2.01469,-0.01468999999999987
12.571163177490234,2.01461,-0.01460999999999979
13.185142040252686,2.01461,-0.01460999999999979
13.752999067306519,2.01455,-0.01454999999999984
14.41874074935913,2.01454,-0.01454000000000022
15.03128170967102,2.01454,-0.01454000000000022
15.840385437011719,2.01453,-0.014530000000000154
16.451541662216187,2.01453,-0.014530000000000154
17.081026077270508,2.01459,-0.014590000000000103
17.886162519454956,2.01453,-0.014530000000000154
18.449464321136475,2.01452,-0.014520000000000088
19.12523126602173,2.01453,-0.014530000000000154
